omitted_field,reduced_hash,affected_rows,distinct_full_states,distinct_labels,example_trace_ids,example_systems,example_verdicts,example_effect_vectors
memory_cache,a14ec9f0cd1c73ee,80,2,2,39da820d8d773422|8b7a3ee5b8027949|c7f9107626112a87|aed9afd6d20cbee3|6c3608f0091565fe|f01a6beeb645515a,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,6bb2c264d8a91dd2,81,2,2,a8d09c35510719c1|44d8ee28f8777daf|855e9c95f63cdad9|86318ad6dcd87a1f|4b4e43feb6b4665c|b599af0fdb916cf4,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,6c83633c6789519e,86,2,2,d9b3416f6ee267a7|60a4aa51e055310b|3c085ea1d6331d9d|8b8a573961dc287e|ad6260a3fbcba516|c3de85b6632dcf6a,BASE|BASE|BASE|BASE|BASE|PROJ_GUARD,strict_excess|strict_excess|strict_excess|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,42fc308e42333542,80,2,2,67d0e04ee8a4ebc4|a4f08b1e1f8e7daf|c2057dfdf0aa25ab|126379ca43aa1e95|24f7ff2d33b248d5|2dfb0f7fbe551023,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,9d8a7f7473bf74f8,83,2,2,6df48d189506336e|05dc1a78104b6cdc|07d7546c45de370a|67c52540adbb65a6|380b8d8b1114c36c|1a852a38b563cbe5,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,a6f6574683b16de6,87,2,2,52914956251a8423|3e031859d7edeb56|7fba5cb9d241153e|2c176613f9657a27|cb16ed6b1793bbc0|f9a81760b0047ca5,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,a23df4655ca0dca0,78,2,2,e854bfa57bffd963|c0c8074a26244f9a|43e859a1517037a9|e6dd875b97a4f3a0|9646ff8b9a89425e|7c476339db53fe32,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,d57df94846d94c6d,84,2,2,ac1aff704166a30a|945291426c35ea28|1c39f96034fb2fa9|9273ef1863589a02|4a4cfea2d27519a5|3be8a635ae1b2275,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,3b7df4378272b909,86,2,2,d5de96e4850b2b01|e5fdcf81ac4e727f|da02aadc5debf25a|ff0de02d8204209b|ff7468a199acaa4f|ddc417808f0e9da9,BASE|BASE|BASE|BASE|BASE|PROJ_GUARD,strict_excess|strict_excess|strict_excess|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,87172260bb092613,80,2,2,85cae3434c93e766|9ffafa38793fcc15|d03df5bf91a0d172|cd236efb50787481|0d84ac1a9272b5bc|d6f8d0dff66ff0ca,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,cb93130b12c80da1,80,2,2,31402dcb19ceddfe|2e9cac0e2120d82b|bcb642efea1c0d16|65ccc90044d8ff42|e6ad3920bea716e1|97504bf214908b55,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,e794de8126a59a3b,88,2,2,ccaa7e828397c037|3ac1275247aef596|9c2e4f5b40e865df|11864b623b382ca8|55dd4cd641d3e5f1|d9f8150d5bf4461a,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,768f8ed5ef83ef29,94,2,3,eb0d50018009945e|47b9cb8abba15dd1|5afff57cad1cbb12|59126fed5b095f20|c1e6ca02add3eb9a|05c702fe1fb34efc,BASE|BASE|BASE|BASE|BASE|PROJ_GUARD,strict_excess|strict_excess|strict_excess|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,39470199696aa50d,86,2,2,b79861b43557d238|b1099ed5a7e6d193|16f3d1d901f73a92|a1ac41605d7ffc1f|8a03bc49e1f4695d|ab07dbb5e53071eb,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,565a35c9d91ac003,76,2,2,c7cf58250f7027be|08d83e6650797047|d063e205bfad1695|d8995a4a03b6aa71|29cd4ee454c7d1c7|f1320653f81bc941,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,d555b942d905b384,78,2,2,fff74ef7e9b2df60|945d24efcd77246d|655b348e80254f26|c00840adead044a3|e1492296c340d905|c73a6ba41f24d287,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
memory_cache,4613aed01de5398b,86,2,2,c9a3ac21d4ac9067|fd137eb5a72801f8|3bb969a2cc83c2db|f172e7b559ed31f3|4e78cb9e590bc5b3|5c6cb0b8f8767d13,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
